Time,Amplitude
2.129998,0.4654067
2.139998,0.4787563
2.149998,0.4896099
2.159998,0.4945622
2.169998,0.4928474
2.179998,0.4887417
2.189998,0.4754177
2.199998,0.4568292
2.209998,0.4436136
2.219998,0.4249808
2.229998,0.3975558
2.239998,0.3680412
2.249998,0.3298033
2.259998,0.2948205
2.269998,0.2529468
2.279998,0.2128194
2.289998,0.1847616
2.299998,0.1524848
2.309998,0.1309162
2.319998,0.09522429
2.329998,0.07795477
2.339998,0.04959458
2.349998,0.02784112
2.359998,0.01653084
2.369998,0.00568831
2.379998,0.00155443
2.389998,0.0002903342
2.399998,0.003263056
2.409998,0.01262105
2.419998,0.02869427
2.429998,0.04283735
2.439998,0.06760123
2.449998,0.09771189
2.459998,0.1170169
2.469998,0.1492731
2.479998,0.1726644
2.489998,0.1951941
2.499998,0.2174443
2.509998,0.2450062
2.519998,0.2813395
2.529998,0.3053735
2.539998,0.3283406
2.549998,0.3666645
2.559998,0.4009273
2.569998,0.4189343
2.579998,0.4461471
2.589998,0.4627554
2.599998,0.4786967
2.609998,0.4897028
2.619998,0.4936745
2.629998,0.4943441
2.639998,0.4878688
2.649998,0.479904
2.659998,0.4626231
2.669998,0.4413001
2.679998,0.4243467
2.689998,0.3937919
2.699998,0.3709524
2.709998,0.3363424
2.719998,0.2958371
2.729998,0.266331
2.739998,0.2318186
2.749998,0.2064724
2.759998,0.1688631
2.769998,0.1441607
2.779998,0.1096023
2.789998,0.07290608
2.799998,0.04395753
2.809998,0.0225153
2.819998,0.009540707
2.829998,0.001390696
2.839998,0.0006357133
2.849998,0.006707191
2.859998,0.01848298
2.869998,0.0358572
2.879998,0.05244309
2.889998,0.06864795
2.899998,0.08573011
2.909998,0.1191802
2.919998,0.1408697
2.929998,0.1775116
2.939998,0.2058364
2.949998,0.2431285
2.959998,0.268731
2.969998,0.3070816
2.979998,0.330002
2.989998,0.3687091
2.999998,0.4034458
3.009998,0.4251029
3.019998,0.4476577
3.029998,0.4609968
3.039998,0.4790002
3.049998,0.4863664
3.059998,0.4936295
3.069998,0.4947904
3.079998,0.4913847
3.089998,0.4792868
3.099998,0.4622752
3.109998,0.4376157
3.119998,0.4061702
3.129997,0.3734384
3.139997,0.3511875
3.149997,0.3087893
3.159997,0.2719462
3.169997,0.2341181
3.179997,0.2068794
3.189997,0.1849999
3.199997,0.1634249
3.209997,0.1406084
3.219997,0.1045754
3.229997,0.06765902
3.239997,0.04365021
3.249997,0.0234803
3.259997,0.008750916
3.269997,0.001627475
3.279997,4.887581E-06
3.289997,0.004444987
3.299997,0.01450467
3.309997,0.0249272
3.319997,0.04440072
3.329997,0.05978313
3.339997,0.08757976
3.349997,0.1062705
3.359997,0.1475686
3.369997,0.1839436
3.379997,0.2174194
3.389997,0.2472586
3.399997,0.2725589
3.409997,0.3116922
3.419997,0.3351966
3.429997,0.3760888
3.439997,0.406788
3.449997,0.4242291
3.459997,0.4414699
3.469997,0.4625899
3.479997,0.4732922
3.489997,0.4863926
3.499997,0.4922144
3.509997,0.4948023
3.519997,0.4936325
3.529997,0.4898122
3.539997,0.4773394
3.549997,0.4601872
3.559997,0.4345023
3.569997,0.4012741
3.579997,0.3701129
3.589997,0.3472408
3.599997,0.3094105
3.609997,0.2835445
3.619997,0.245514
3.629997,0.2210464
3.639997,0.1762329
3.649997,0.139759
3.659997,0.1009531
3.669997,0.06998733
3.679997,0.05296069
3.689997,0.03033584
3.699997,0.0119243
3.709997,0.003485829
3.719997,3.272295E-05
3.729997,0.001180351
3.739997,0.00464654
3.749997,0.01058248
3.759997,0.02606764
3.769997,0.05099174
3.779997,0.07580721
3.789997,0.1085641
3.799997,0.1297411
3.809997,0.1694635
3.819997,0.208331
3.829997,0.2360085
3.839997,0.2759473
3.849997,0.3147959
3.859997,0.33664
3.869997,0.3579317
3.879997,0.3871506
3.889997,0.4101062
3.899997,0.4273264
3.909997,0.455493
3.919997,0.473955
3.929997,0.4824146
3.939997,0.4923559
3.949997,0.4947477
3.959997,0.4930009
3.969997,0.4844547
3.979997,0.4744742
3.989997,0.4580405
3.999997,0.4449487
4.009997,0.4161051
4.019997,0.3841727
4.029997,0.3633986
4.039998,0.3253061
4.049998,0.297159
4.059998,0.2628101
4.069998,0.2384515
4.079998,0.1938972
4.089999,0.151779
4.099999,0.1175835
4.109999,0.09009272
4.119999,0.06622994
4.13,0.03985304
4.14,0.01967263
4.15,0.006054163
4.16,1.609325E-05
4.170001,0.002894729
4.180001,0.01784563
4.190001,0.03620389
4.200001,0.05982593
4.210001,0.08705217
4.220002,0.1223812
4.230002,0.1458856
4.240002,0.1895074
4.250002,0.2297837
4.260003,0.2572306
4.270003,0.2970498
4.280003,0.3374643
4.290003,0.3616277
4.300004,0.3942472
4.310004,0.4176565
4.320004,0.4399937
4.330004,0.4540719
4.340004,0.4742444
4.350005,0.4831416
4.360005,0.4926681
4.370005,0.4946746
4.380005,0.4883866
4.390006,0.4773893
4.400006,0.467224
4.410006,0.4458444
4.420006,0.4293747
4.430007,0.4007472
4.440007,0.3817622
4.450007,0.3401789
4.460007,0.3015997
4.470007,0.258547
4.480008,0.2165654
4.490008,0.1821003
4.500008,0.1535318
4.510008,0.1274969
4.520009,0.0972732
4.530009,0.06455326
4.540009,0.03872296
4.550009,0.01818606
4.560009,0.005779207
4.57001,1.400709E-06
4.58001,0.00363186
4.59001,0.01209795
4.60001,0.02149332
4.610011,0.04124129
4.620011,0.06556371
4.630011,0.08606252
4.640011,0.1145436
4.650012,0.1370535
4.660012,0.1715553
4.670012,0.1955415
4.680012,0.2360224
4.690012,0.2593616
4.700013,0.2856255
4.710013,0.3263077
4.720013,0.3623998
4.730013,0.3830089
4.740014,0.4147768
4.750014,0.4322048
4.760014,0.4583145
4.770014,0.4764005
4.780015,0.4904303
4.790015,0.4946145
4.800015,0.4944006
4.810015,0.4885032
4.820015,0.4748541
4.830016,0.4544633
4.840016,0.4248078
4.850016,0.3954162
4.860016,0.3579893
4.870017,0.3185734
4.880017,0.2761196
4.890017,0.2331426
4.900017,0.204085
4.910017,0.1700981
4.920018,0.1448067
4.930018,0.1124882
4.940018,0.08507872
4.950018,0.06223875
4.960019,0.04544449
4.970019,0.02602559
4.980019,0.01457858
4.990019,0.005083591
5.00002,0.001115739
5.01002,0.0004570186
5.02002,0.00321728
5.03002,0.01274887
5.04002,0.02128488
5.050021,0.04177231
5.060021,0.07078183
5.070021,0.1023933
5.080021,0.1420898
5.090022,0.1770906
5.100022,0.200803
5.110022,0.2439626
5.120022,0.2880753
5.130023,0.3278499
5.140023,0.351192
5.150023,0.3860987
5.160023,0.4205322
5.170023,0.4475016
5.180024,0.4725775
5.190024,0.4847609
5.200024,0.4904821
5.210024,0.4947444
5.220025,0.4940137
5.230025,0.4875123
5.240025,0.4804728
5.250025,0.4601764
5.260026,0.4405741
5.270026,0.4245923
5.280026,0.4079782
5.290026,0.3732519
5.300026,0.3369993
5.310027,0.3142334
5.320027,0.2860402
5.330027,0.2497584
5.340027,0.2232379
5.350028,0.1882498
5.360028,0.1632219
5.370028,0.1256898
5.380028,0.09568509
5.390028,0.0743733
5.400029,0.05485651
5.410029,0.03309307
5.420029,0.0153912
5.430029,0.004272997
5.44003,0.001099676
5.45003,2.413988E-06
5.46003,0.003437877
5.47003,0.009378731
5.480031,0.0218921
5.490031,0.03325266
5.500031,0.05805755
5.510031,0.08730921
5.520031,0.1071763
5.530032,0.1423999
5.540032,0.1714774
5.550032,0.2032873
5.560032,0.2267072
5.570033,0.2684742
5.580033,0.3032106
5.590033,0.330512
5.600033,0.3534595
5.610034,0.3907983
5.620034,0.4264607
5.630034,0.4499831
5.640034,0.4629559
5.650034,0.4806885
5.660035,0.4911022
5.670035,0.4940853
5.680035,0.4934035
5.690035,0.4849066
5.700036,0.4714748
5.710036,0.4603452
5.720036,0.4365462
5.730036,0.4205518
5.740036,0.3887117
5.750037,0.3606673
5.760037,0.3309712
5.770037,0.3078753
5.780037,0.2681753
5.790038,0.2441759
5.800038,0.1885362
5.810038,0.1617074
5.820038,0.1395487
5.830039,0.1006963
5.840039,0.07298654
5.850039,0.05693433
5.860039,0.04218748
5.870039,0.02220821
5.88004,0.009960264
5.89004,0.003645152
5.90004,0.0004000664
5.91004,0.001179576
5.920041,0.004490584
5.930041,0.01503193
5.940041,0.02374062
5.950041,0.03530335
5.960042,0.05930176
5.970042,0.07681021
5.980042,0.1103112
5.990042,0.1451689
6.000042,0.1771522
6.010043,0.2073438
6.020043,0.2298127
6.030043,0.2551915
6.040043,0.2930617
6.050044,0.3217725
6.060044,0.3542798
6.070044,0.3765834
6.080044,0.4091626
6.090044,0.4265164
6.100045,0.4520543
6.110045,0.4641353
6.120045,0.4750123
6.130045,0.4883325
6.140046,0.4940848
6.150046,0.4942581
6.160046,0.4904218
6.170046,0.4843026
6.180047,0.4702005
6.190047,0.4589279
6.200047,0.4425151
6.210047,0.4200234
6.220047,0.4032385
6.230048,0.3853316
6.240048,0.3551578
6.250048,0.3270565
6.260048,0.3043908
6.270049,0.264426
6.280049,0.2307818
6.290049,0.1995936
6.300049,0.1776271
6.31005,0.1472498
6.32005,0.1172598
6.33005,0.09679192
6.34005,0.06359687
6.35005,0.03913763
6.360051,0.01726851
6.370051,0.006235182
6.380051,0.0004259646
6.390051,0.0001623034
6.400052,0.005198985
6.410052,0.01207739
6.420052,0.0260523
6.430052,0.04221049
6.440053,0.06148094
6.450053,0.07899311
6.460053,0.1093694
6.470053,0.1314863
6.480053,0.1690346
6.490054,0.1914518
6.500054,0.2412483
6.510054,0.2787625
6.520054,0.3009367
6.530055,0.3343036
6.540055,0.3578533
6.550055,0.3785417
6.560055,0.3976232
6.570055,0.4270675
6.580056,0.4424832
6.590056,0.4648692
6.600056,0.4769057
6.610056,0.4879636
6.620057,0.4926875
6.630057,0.4947411
6.640057,0.4916479
6.650057,0.48479
6.660058,0.4773584
6.670058,0.4680384
6.680058,0.4537885
6.690058,0.4316425
6.700058,0.4137864
6.710059,0.3841786
6.720059,0.3649922
6.730059,0.3338541
6.740059,0.3050635
6.75006,0.2823305
6.76006,0.2547852
6.77006,0.219296
6.78006,0.1962152
6.790061,0.1722716
6.800061,0.1315062
6.810061,0.1008472
6.820061,0.08178148
6.830061,0.05966759
6.840062,0.04132041
6.850062,0.0297313
6.860062,0.01922867
6.870062,0.01064467
6.880063,0.002216458
6.890063,0.0001251101
6.900063,0.002157122
6.910063,0.01062137
6.920063,0.02071553
6.930064,0.03749919
6.940064,0.05913758
6.950064,0.07813039
6.960064,0.0953787
6.970065,0.1142527
6.980065,0.1332426
6.990065,0.1656617
7.000065,0.192454
7.010066,0.2211614
7.020066,0.2603045
7.030066,0.3005611
7.040066,0.3245935
7.050066,0.3603266
7.060067,0.3800437
7.070067,0.3985523
7.080067,0.4283299
7.090067,0.4464819
7.100068,0.466173
7.110068,0.4764836
7.120068,0.4845529
7.130068,0.4930952
7.140069,0.4946229
7.150069,0.4906301
7.160069,0.4837226
7.170069,0.4732279
7.180069,0.4556116
7.19007,0.4424062
7.20007,0.4146695
7.21007,0.3964647
7.22007,0.3617707
7.230071,0.3413472
7.240071,0.3199234
7.250071,0.2919185
7.260071,0.2555838
7.270072,0.2151855
7.280072,0.1895883
7.290072,0.1504096
7.300072,0.1136364
7.310072,0.09020206
7.320073,0.05808252
7.330073,0.03662181
7.340073,0.01806673
7.350073,0.005449861
7.360074,0.0002138615
7.370074,0.001206338
7.380074,0.006008059
7.390074,0.01235753
7.400074,0.02251595
7.410075,0.03963485
7.420075,0.05334088
7.430075,0.08202434
7.440075,0.1049685
7.450076,0.1351807
7.460076,0.1819617
7.470076,0.2170771
7.480076,0.2422467
7.490077,0.2845963
7.500077,0.3243521
7.510077,0.3633415
7.520077,0.3881753
7.530077,0.4163293
7.540078,0.4337209
7.550078,0.4579063
7.560078,0.4767528
7.570078,0.4848378
7.580079,0.4932878
7.590079,0.4940372
7.600079,0.4879699
7.610079,0.4807513
7.62008,0.4643873
7.63008,0.4422667
7.64008,0.418459
7.65008,0.3927097
7.66008,0.3526543
7.670081,0.3162428
7.680081,0.2742535
7.690081,0.2497438
7.700081,0.2120576
7.710082,0.1890177
7.720082,0.1666481
7.730082,0.1226324
7.740082,0.0945403
7.750082,0.07656515
7.760083,0.06016943
7.770083,0.03370658
7.780083,0.01685336
7.790083,0.006925374
7.800084,0.001475155
7.810084,8.583069E-06
7.820084,0.003449678
7.830084,0.01294255
7.840085,0.02170509
7.850085,0.04270566
7.860085,0.06823492
7.870085,0.09080949
7.880085,0.1204987
7.890086,0.157405
7.900086,0.1790863
7.910086,0.2120427
7.920086,0.2460092
7.930087,0.2851512
7.940087,0.3125176
7.950087,0.3493161
7.960087,0.370804
7.970088,0.4047014
7.980088,0.4340433
7.990088,0.4494901
8.000088,0.4710664
8.010088,0.4865158
8.020088,0.4935689
8.030088,0.4948007
8.040089,0.4915676
8.050089,0.4868909
8.060089,0.4797672
8.070089,0.4629816
8.08009,0.4474544
8.09009,0.4251409
8.10009,0.4059601
8.11009,0.3729039
8.12009,0.3405973
8.130091,0.3152322
8.140091,0.2906115
8.150091,0.2498505
8.160091,0.2203337
8.170092,0.1868542
8.180092,0.1644469
8.190092,0.1404589
8.200092,0.105969
8.210093,0.0842405
8.220093,0.05680972
8.230093,0.03335163
8.240093,0.01324049
8.250093,0.00431478
8.260094,0.0006462634
8.270094,0.0008085668
8.280094,0.003836989
8.290094,0.01387933
8.300095,0.02270344
8.310095,0.04374
8.320095,0.05873534
8.330095,0.0863193
8.340096,0.104935
8.350096,0.1356818
8.360096,0.1603202
8.370096,0.1852876
8.380096,0.2249073
8.390097,0.2543032
8.400097,0.2889009
8.410097,0.3126412
8.420097,0.334266
8.430098,0.3727966
8.440098,0.4067773
8.450098,0.4272497
8.460098,0.4525341
8.470098,0.4771468
8.480099,0.4881949
8.490099,0.4940071
8.500099,0.4937024
8.510099,0.4860265
8.5201,0.4716156
8.5301,0.4568924
8.5401,0.4378195
8.5501,0.4222461
8.560101,0.4030598
8.570101,0.3708035
8.580101,0.3325685
8.590101,0.3111041
8.600101,0.2741365
8.610102,0.2483568
8.620102,0.2229812
8.630102,0.1811083
8.640102,0.1401269
8.650103,0.1044228
8.660103,0.0712859
8.670103,0.04237768
8.680103,0.02271557
8.690104,0.01391795
8.700104,0.003398776
8.710104,1.043081E-06
8.720104,0.001313567
8.730104,0.008360386
8.740105,0.01718363
8.750105,0.03555635
8.760105,0.06000486
8.770105,0.07571122
8.780106,0.1067551
8.790106,0.1259967
8.800106,0.1489859
8.810106,0.1883721
8.820107,0.2375421
8.830107,0.2706068
8.840107,0.2942432
8.850107,0.3329796
8.860107,0.3662993
8.870108,0.3934344
8.880108,0.4253501
8.890108,0.4544636
8.900108,0.4730329
8.910109,0.4823102
8.920109,0.4920222
8.930109,0.494788
8.940109,0.4928339
8.950109,0.485349
8.96011,0.4692414
8.97011,0.4482044
8.98011,0.4327604
8.99011,0.4048002
9.000111,0.3853073
9.010111,0.3476389
9.020111,0.3234077
9.030111,0.2804316
9.040112,0.2444991
9.050112,0.2202384
9.060112,0.1797756
9.070112,0.158652
9.080112,0.1377148
9.090113,0.1066235
9.100113,0.08101937
9.110113,0.05069193
9.120113,0.03127548
9.130114,0.01933545
9.140114,0.007266939
9.150114,0.002584368
9.160114,1.972914E-05
9.170115,0.001571506
9.180115,0.01048878
9.190115,0.02545345
9.200115,0.03604281
9.210115,0.04961213
9.220116,0.07693279
9.230116,0.09750924
9.240116,0.12925
9.250116,0.1602004
9.260117,0.1886358
9.270117,0.2117995
9.280117,0.2516381
9.290117,0.2861139
9.300117,0.316146
9.310118,0.3381094
9.320118,0.359761
9.330118,0.3979343
9.340118,0.427272
9.350119,0.4424953
9.360119,0.466177
9.370119,0.4822962
9.380119,0.4887354
9.39012,0.4943668
9.40012,0.4943767
9.41012,0.489428
9.42012,0.4777601
9.43012,0.4612335
9.440121,0.4464976
9.450121,0.4317767
9.460121,0.4158341
9.470121,0.3982788
9.480122,0.35776
9.490122,0.3240356
9.500122,0.3006743
9.510122,0.2616081
9.520123,0.2362944
9.530123,0.1960286
9.540123,0.1714151
9.550123,0.1269789
9.560123,0.09963551
9.570124,0.07201979
9.580124,0.05278051
9.590124,0.03702965
9.600124,0.01996303
9.610125,0.01182368
9.620125,0.004494697
9.630125,0.0004659593
9.640125,0.0002109408
9.650126,0.002211392
9.660126,0.01139921
9.670126,0.02675503
9.680126,0.0380294
9.690126,0.05203989
9.700127,0.08510801
9.710127,0.1154606
9.720127,0.1516807
9.730127,0.1743961
9.740128,0.2145652
9.750128,0.25284
9.760128,0.2774876
9.770128,0.3045424
9.780128,0.3434548
9.790129,0.3797998
9.800129,0.3981673
9.810129,0.4160027
9.820129,0.4449149
9.83013,0.4674712
9.84013,0.4791356
9.85013,0.4888143
9.86013,0.493097
9.870131,0.4946152
9.880131,0.4925929
9.890131,0.4880781
9.900131,0.476238
9.910131,0.4596388
9.920132,0.4438531
9.930132,0.4290871
9.940132,0.4120177
9.950132,0.3932742
9.960133,0.3601271
9.970133,0.3389574
9.980133,0.2993027
9.990133,0.2755949
